Gene	Average shortest path length to known risk genes	FDR p-value (Average shortest path length)	Average cosine similarity with known risk genes	FDR p-value (Average cosine similarity)
UBL7	5.2272727272727275	2.9052237252149825e-42	-0.002116451	1.0
GRM2	6.045454545454546	0.254656797901843	0.24488322	1.432110504238665e-26
ING3	5.196969696969697	5.681854045967462e-45	0.030484127	1.0
CSNK1G1	4.303030303030303	2.9329124127824168e-151	0.016863436	1.0
CADM4	5.257575757575758	1.2355595419735018e-39	0.022172809	1.0
DAZAP1	15.0	1.0	0.02985422	1.0
GLUL	7.181818181818182	1.0	-0.0018108467	1.0
FKBP8	4.212121212121212	4.33582970150717e-164	0.0719797	1.0
ZNF208	4.909090909090909	3.9245179205093584e-74	0.29029793	7.38676811905606e-77
TEX28	5.136363636363637	1.329601873108839e-50	-0.0018093418	1.0
DDO	8.166666666666666	1.0	0.0051471586	1.0
C5AR1	15.0	1.0	-0.010431143	1.0
RAPGEF4	5.015151515151516	1.0736043812980293e-62	0.28984988	2.93566233136745e-76
PEX14	9.166666666666666	1.0	-0.01003325	1.0
FGFR1OP	5.03030303030303	3.992657506387221e-61	0.034119695	1.0
TES	4.833333333333333	9.548106231121443e-83	-0.033130385	1.0
E2F1	3.606060606060606	8.821660124325988e-254	-0.17440036	1.0
WDR62	4.363636363636363	7.512830586913155e-143	0.4105242	2.793771321585167e-277
FBXW4	5.2272727272727275	2.9052237252149825e-42	0.028454492	1.0
DAZ4	15.0	1.0	-0.007884329	1.0
DNAJA1	4.303030303030303	2.9329124127824168e-151	-0.018373521	1.0
PTGER3	15.0	1.0	-0.00039240863	1.0
CDC42EP1	4.757575757575758	1.0619875368314136e-91	0.016833117	1.0
CUL4B	3.787878787878788	2.115340487863969e-226	0.21878229	4.29953670486167e-09
SIGIRR	5.0	2.784639304065503e-64	-0.037055943	1.0
DRD4	4.712121212121212	3.1719869210396293e-97	0.013251131	1.0
PIP4K2C	5.0606060606060606	4.89685641010256e-58	0.04766577	1.0
MYLK	3.803030303030303	4.0245198343713096e-224	0.44789284	0.0
SLC35A2	5.242424242424242	6.099209833098505e-41	0.08063845	1.0
KIF18A	4.515151515151516	2.2372994385292133e-122	0.26838753	8.659520058898332e-50
CPB2	6.863636363636363	1.0	-0.02139708	1.0
FAM175A	4.181818181818182	2.0431422463121415e-168	0.021128632	1.0
TEX9	6.46969696969697	1.0	-0.014728901	1.0
ST6GAL1	5.484848484848484	1.988067711542528e-22	0.016468532	1.0
ACTN1	4.151515151515151	9.15888580977784e-173	-0.090240635	1.0
RAD23B	4.651515151515151	9.179932486875994e-105	-0.08707834	1.0
COPS3	3.9242424242424243	4.600422224434154e-206	-0.08292553	1.0
MYOM2	6.090909090909091	0.5901931783435886	0.42367116	2.6183802657226707e-301
TSPYL4	5.348484848484849	3.361814908486116e-32	0.069571875	1.0
NOB1	7.090909090909091	1.0	0.012876635	1.0
AIPL1	6.0	0.07311233693762956	-0.0024711054	1.0
LMTK2	4.696969696969697	4.296316092130633e-99	0.4186585	3.8525321384867775e-292
DHDDS	15.0	1.0	-0.018192247	1.0
VPS72	4.924242424242424	1.874969259881809e-72	0.14055716	1.0
SGMS1	5.151515151515151	3.59408870467608e-49	0.056765	1.0
IGSF5	5.0606060606060606	4.89685641010256e-58	0.058200814	1.0
NR2F6	3.878787878787879	8.171994366410397e-213	0.112885654	1.0
ARRB2	4.984848484848484	6.973868836232615e-66	-0.06980543	1.0
HOXA10	4.045454545454546	3.500482389273137e-188	0.023754604	1.0
NME7	5.393939393939394	9.413594363001394e-29	0.013837165	1.0
CXCR1	7.712121212121212	1.0	-0.058525726	1.0
SERPINE2	8.06060606060606	1.0	-0.0041382764	1.0
SEPT1	5.954545454545454	0.013318735761905466	-0.018173173	1.0
SYT2	5.96969696969697	0.024729877173714734	-0.00010943345	1.0
MTBP	4.363636363636363	7.512830586913155e-143	0.28688294	2.4658339077749405e-72
GRM7	4.196969696969697	2.9882021010514624e-166	0.14867806	1.0
GFI1	4.318181818181818	3.8075011752609048e-149	0.024952898	1.0
CKMT2	5.0	2.784639304065503e-64	0.02137543	1.0
PVR	6.106060606060606	0.7203309180246135	-0.036464367	1.0
DDX27	6.181818181818182	1.0	0.15714173	1.0
AURKA	3.6818181818181817	2.3853005820836463e-242	-0.14371999	1.0
STK19	15.0	1.0	-0.023444448	1.0
HNRNPF	5.257575757575758	1.2355595419735018e-39	-0.05264252	1.0
KIAA1967	4.5606060606060606	2.0701982173404105e-116	0.27835464	1.6355119391739566e-61
MAP2K2	3.8181818181818183	7.38036129473198e-222	0.023441827	1.0
SMTN	4.393939393939394	1.0948844848673155e-138	0.2738429	4.4596712580739265e-56
RRM2B	3.9696969696969697	2.4674890859968454e-199	-0.048371002	1.0
POLK	6.121212121212121	0.8477923380061042	0.2374534	1.1750257961988602e-20
MVK	5.242424242424242	6.099209833098505e-41	0.053317368	1.0
ADORA2A	5.106060606060606	1.5872832289342982e-53	0.012367328	1.0
CECR5	6.984848484848484	1.0	0.021124067	1.0
MED16	6.454545454545454	1.0	0.21134219	7.439161020643691e-06
GRPR	15.0	1.0	-0.024499387	1.0
PARVA	4.257575757575758	1.225183680326422e-157	0.01747637	1.0
CHRDL1	7.075757575757576	1.0	0.014771129	1.0
PSG9	3.9545454545454546	1.4292587375731596e-201	0.16020317	1.0
KAZN	5.03030303030303	3.992657506387221e-61	0.036584057	1.0
ST8SIA3	6.924242424242424	1.0	0.009388275	1.0
CHST1	4.606060606060606	1.5330310558122995e-110	0.021919359	1.0
PIP4K2B	4.46969696969697	2.0157488759722106e-128	0.06987284	1.0
OSBP2	4.696969696969697	4.296316092130633e-99	0.27681118	1.247943877338467e-59
ENTPD5	4.4393939393939394	1.673299379658336e-132	0.077672996	1.0
NPY2R	15.0	1.0	-0.024481243	1.0
TNFRSF19	4.848484848484849	5.380669780436885e-81	0.07713001	1.0
PSG1	5.242424242424242	6.099209833098505e-41	0.020267138	1.0
DNMT3L	5.075757575757576	1.6271107072498622e-56	-0.024894916	1.0
ADAM12	4.181818181818182	2.0431422463121415e-168	0.30437645	1.5048271138667245e-96
RAD52	4.712121212121212	3.1719869210396293e-97	-0.07507333	1.0
WTIP	4.393939393939394	1.0948844848673155e-138	-0.0014760236	1.0
TLR10	5.03030303030303	3.992657506387221e-61	0.11357469	1.0
CAD	3.742424242424242	3.2359242627538247e-233	0.5158996	0.0
TNPO3	4.651515151515151	9.179932486875994e-105	0.2124379	2.785271983801204e-06
SYT6	4.7727272727272725	6.9489106635318485e-90	0.013617751	1.0
NPHP4	5.46969696969697	1.979659785672327e-23	0.39602342	7.096979969837816e-251
UGCG	7.742424242424242	1.0	-0.02017624	1.0
PSMC5	3.909090909090909	2.64348710704926e-208	-0.00449524	1.0
TFDP1	3.9545454545454546	1.4292587375731596e-201	-0.06561507	1.0
CDCP1	8.621212121212121	1.0	0.15764122	1.0
PACSIN3	4.424242424242424	1.483232711503633e-134	-0.11543856	1.0
WDR12	5.151515151515151	3.59408870467608e-49	0.028101891	1.0
TASP1	5.181818181818182	2.3605024707753786e-46	0.017933782	1.0
SELL	6.9393939393939394	1.0	-0.02429268	1.0
ADAM22	4.287878787878788	2.2087249048920608e-153	0.28972948	4.250571942901579e-76
DMBX1	6.46969696969697	1.0	-0.007991258	1.0
CLASP1	4.318181818181818	3.8075011752609048e-149	0.39752054	1.360319460414115e-253
LEMD3	3.878787878787879	8.171994366410397e-213	0.28675658	3.607003539395688e-72
DDR2	4.787878787878788	4.431250677636168e-88	0.34289598	2.6244368331680436e-157
CLNK	5.333333333333333	2.1706753254292354e-33	0.03202392	1.0
SNIP1	3.606060606060606	8.821660124325988e-254	-0.09421031	1.0
MMP1	8.530303030303031	1.0	-0.029790074	1.0
ADRB3	6.303030303030303	1.0	-0.0048489496	1.0
TXLNG	7.03030303030303	1.0	0.012166316	1.0
MSH2	4.409090909090909	1.2861037409784286e-136	0.16936941	1.0
CSTF1	4.075757575757576	9.425084823205431e-184	-0.028378038	1.0
OLA1	5.515151515151516	1.7246853142774622e-20	0.020558843	1.0
CSNK1E	4.393939393939394	1.0948844848673155e-138	-0.091960646	1.0
AP3M1	5.0606060606060606	4.89685641010256e-58	-0.0098721925	1.0
POU4F1	3.8484848484848486	2.5229778063339486e-217	0.07116232	1.0
DUSP7	4.0	7.386654389169344e-195	0.14871226	1.0
SMAD1	3.5454545454545454	5.521493724286175e-263	-0.21122088	1.0
RBMS1	5.484848484848484	1.988067711542528e-22	0.040832564	1.0
DOC2A	6.484848484848484	1.0	-0.0104996385	1.0
PPP2R2D	5.333333333333333	2.1706753254292354e-33	-0.0041387677	1.0
MFAP1	4.363636363636363	7.512830586913155e-143	0.074948244	1.0
EFHA1	4.7727272727272725	6.9489106635318485e-90	-0.0082531655	1.0
B3GNT4	6.363636363636363	1.0	0.013601815	1.0
KCNJ9	6.303030303030303	1.0	-0.029417908	1.0
EVL	4.181818181818182	2.0431422463121415e-168	-0.06460266	1.0
IL13RA1	5.090909090909091	5.1713704161927095e-55	-0.03234468	1.0
ZNF557	4.757575757575758	1.0619875368314136e-91	0.038944356	1.0
ACACA	4.121212121212121	3.8192567646814513e-177	0.4751042	0.0
CSF2RB	4.0	7.386654389169344e-195	0.08707736	1.0
TERF2IP	4.742424242424242	1.5808109845269243e-93	-0.0180588	1.0
BCKDK	5.5606060606060606	9.57038049901898e-18	-0.0027786775	1.0
MRPS31	6.2272727272727275	1.0	-0.0059565045	1.0
UNC5C	5.5606060606060606	9.57038049901898e-18	0.22299491	2.8173201587811136e-11
ADRM1	4.893939393939394	7.917093618468979e-76	-0.10714562	1.0
NR2F1	3.9242424242424243	4.600422224434154e-206	-0.00082375924	1.0
MARCH4	5.909090909090909	0.0015217723481678817	-0.010742879	1.0
WNT1	10.712121212121213	1.0	-0.033384975	1.0
SPAG1	4.4393939393939394	1.673299379658336e-132	0.28602234	3.2723766030953623e-71
ARR3	5.7727272727272725	1.240247868738064e-07	-0.061815523	1.0
RAD9B	5.333333333333333	2.1706753254292354e-33	-0.037988435	1.0
ZNF414	5.924242424242424	0.0033040705224971884	0.020510674	1.0
HTR1B	8.227272727272727	1.0	-0.01596752	1.0
CCNB1	3.772727272727273	1.1509613505943056e-228	-0.16506308	1.0
TNPO1	4.787878787878788	4.431250677636168e-88	0.032443125	1.0
DHH	15.0	1.0	-0.015599224	1.0
CCR3	8.151515151515152	1.0	-0.11827338	1.0
ELL3	6.212121212121212	1.0	-0.019382603	1.0
HOXB3	4.166666666666667	1.3774237346063119e-170	0.16015695	1.0
BNIP2	4.636363636363637	1.1170269528111936e-106	-0.025321208	1.0
SRFBP1	4.696969696969697	4.296316092130633e-99	0.008820762	1.0
HNF4A	3.606060606060606	8.821660124325988e-254	-0.1136227	1.0
BLZF1	6.954545454545454	1.0	-0.01953409	1.0
CXCR2	6.742424242424242	1.0	-0.0418982	1.0
NFATC1	3.8181818181818183	7.38036129473198e-222	0.27199858	6.466503624923217e-54
LIG1	4.787878787878788	4.431250677636168e-88	0.23435697	2.08497458989658e-18
KIAA0226	4.757575757575758	1.0619875368314136e-91	0.250172	3.2588893255055137e-31
AP1M2	4.7727272727272725	6.9489106635318485e-90	-0.056777034	1.0
TPST2	9.151515151515152	1.0	-0.026984842	1.0
DDB2	4.4393939393939394	1.673299379658336e-132	-0.051362965	1.0
PIWIL4	8.0	1.0	0.23500988	7.17491558441184e-19
LPHN2	6.2272727272727275	1.0	0.45333755	0.0
S1PR1	6.257575757575758	1.0	0.004001857	1.0
FLOT2	4.515151515151516	2.2372994385292133e-122	0.028158577	1.0
SRRM1	4.242424242424242	8.837767506374353e-160	0.2467589	3.552778352291749e-28
LAMP1	5.575757575757576	7.098220602553354e-17	-0.00088377314	1.0
LHX3	6.53030303030303	1.0	-0.017652389	1.0
EED	4.257575757575758	1.225183680326422e-157	-0.12051948	1.0
POLE	4.545454545454546	2.1705639517453993e-118	0.4348636	9.24e-322
NOXA1	4.409090909090909	1.2861037409784286e-136	-0.013753743	1.0
SCYL1	7.242424242424242	1.0	0.11470515	1.0
NR3C1	3.272727272727273	2.576155245485676e-304	-0.16360469	1.0
EIF2B3	4.666666666666667	7.336184814303851e-103	-0.029125223	1.0
ITPKB	4.136363636363637	5.955732217746212e-175	0.29028213	7.75330726756117e-77
YY1	3.893939393939394	1.469768442176506e-210	-0.052676354	1.0
NSMAF	4.53030303030303	2.2306482421952033e-120	0.24246918	1.4373010880061539e-24
AFTPH	6.378787878787879	1.0	0.19836713	0.042024111147277006
GORAB	6.242424242424242	1.0	-0.020351563	1.0
TOMM40	15.0	1.0	-0.017155875	1.0
PYGO2	5.196969696969697	5.681854045967462e-45	-0.008976832	1.0
RNF19A	4.909090909090909	3.9245179205093584e-74	0.10902318	1.0
SERPINA5	7.2727272727272725	1.0	-0.14331886	1.0
IDH3A	15.0	1.0	-0.021001704	1.0
PHYHIPL	7.878787878787879	1.0	-0.0024168799	1.0
CKMT1A	5.893939393939394	0.0006641214396199383	-0.008465682	1.0
FAM46B	5.075757575757576	1.6271107072498622e-56	0.037189115	1.0
EIF2C1	7.848484848484849	1.0	0.21249484	2.6438626018714e-06
EGLN1	4.621212121212121	1.3207905061700894e-108	-0.054915708	1.0
ETV4	4.2272727272727275	6.257190620228874e-162	0.08619241	1.0
TNNI3K	4.787878787878788	4.431250677636168e-88	0.16714257	1.0
PAG1	4.242424242424242	8.837767506374353e-160	0.1759247	1.0
C10orf88	5.0	2.784639304065503e-64	-0.011400689	1.0
ASAP3	5.863636363636363	0.0001074974518139196	0.17869455	1.0
TMEM43	7.045454545454546	1.0	-0.0055710045	1.0
E2F2	4.242424242424242	8.837767506374353e-160	-0.11584195	1.0
DLK1	15.0	1.0	-0.014619626	1.0
KLHDC2	5.363636363636363	4.9677529912471725e-31	0.022849465	1.0
SHBG	5.984848484848484	0.04362517966007074	-0.10730137	1.0
ACTR1A	4.909090909090909	3.9245179205093584e-74	0.095696114	1.0
KISS1R	8.166666666666666	1.0	-0.01639208	1.0
FGB	7.136363636363637	1.0	-0.03680047	1.0
HECW2	4.454545454545454	1.8518644066753443e-130	0.3969555	1.4442129076004286e-252
TNRC6B	5.409090909090909	1.1965605630142752e-27	0.48732978	0.0
TFB1M	15.0	1.0	0.07700395	1.0
INHBB	5.984848484848484	0.04362517966007074	-0.10279717	1.0
SNUPN	9.393939393939394	1.0	-0.023908755	1.0
IFRD1	4.515151515151516	2.2372994385292133e-122	0.0033869618	1.0
LRRC7	4.606060606060606	1.5330310558122995e-110	0.35027248	8.307022104173023e-170
RRAGD	15.0	1.0	-0.008961502	1.0
CCER1	5.075757575757576	1.6271107072498622e-56	0.066315226	1.0
SERPINB12	8.303030303030303	1.0	-0.0066917236	1.0
PRKAR2A	4.863636363636363	2.926718135188438e-79	-0.14842829	1.0
SELPLG	8.212121212121213	1.0	-0.028890036	1.0
WDR4	4.984848484848484	6.973868836232615e-66	-0.027473778	1.0
ABR	7.666666666666667	1.0	0.09288257	1.0
LYN	4.015151515151516	1.2499973933095756e-192	-0.19398837	1.0
DRD2	5.954545454545454	0.013318735761905466	-0.054597497	1.0
NFATC2IP	4.7727272727272725	6.9489106635318485e-90	0.03128049	1.0
KIFC2	5.484848484848484	1.988067711542528e-22	0.14484765	1.0
PNMA6A	5.545454545454546	1.2242493613827866e-18	0.0001556533	1.0
MCF2	4.818181818181818	1.6425866582786677e-84	0.23983917	1.7791936668046154e-22
ATP6V0A4	7.53030303030303	1.0	0.13029535	1.0
ALG13	5.287878787878788	4.435475492969264e-37	0.23953645	3.0554955983335983e-22
MFSD3	5.4393939393939394	1.6925534327478274e-25	0.024328599	1.0
CNTROB	5.878787878787879	0.00027450830962018466	0.1945964	0.1887225589059378
KIAA1549	5.181818181818182	2.3605024707753786e-46	0.4503872	0.0
P2RX6	5.166666666666667	9.397055613032697e-48	-0.0021495929	1.0
TRIM31	5.045454545454546	1.4229306440703084e-59	0.0023297356	1.0
DDX58	5.53030303030303	1.4921710187680277e-19	0.23127371	2.7005473889987825e-16
SERPINF1	4.212121212121212	4.33582970150717e-164	0.039585073	1.0
ZSCAN4	4.378787878787879	9.114755093831552e-141	0.063549	1.0
DGKQ	5.0606060606060606	4.89685641010256e-58	0.25342667	3.0322645328797533e-34
RAD51D	6.863636363636363	1.0	-0.036843956	1.0
ZFHX3	4.318181818181818	3.8075011752609048e-149	0.49739504	0.0
OCRL	4.696969696969697	4.296316092130633e-99	0.16466527	1.0
GTF2E1	4.4393939393939394	1.673299379658336e-132	-0.11342443	1.0
FLOT1	5.121212121212121	4.676730757762688e-52	-0.026254209	1.0
PDHA2	8.666666666666666	1.0	-0.016163532	1.0
ARRB1	4.681818181818182	5.689414961865554e-101	-0.14703465	1.0
POU2F3	4.2727272727272725	1.6441818492106707e-155	0.08024045	1.0
ZNF670	9.484848484848484	1.0	-0.005562476	1.0
VIM	3.696969696969697	4.6359708472492094e-240	-0.21018481	1.0
STK24	4.2727272727272725	1.6441818492106707e-155	-0.0071742195	1.0
AKAP5	4.318181818181818	3.8075011752609048e-149	-0.018275492	1.0
STK40	4.803030303030303	2.7367645399029442e-86	0.018274846	1.0
TTC37	4.757575757575758	1.0619875368314136e-91	0.39096	1.0546024292259445e-241
FAM189A2	4.545454545454546	2.1705639517453993e-118	0.0055841235	1.0
ESRRA	3.9545454545454546	1.4292587375731596e-201	-0.03172576	1.0
ALMS1	6.2272727272727275	1.0	0.5010727	0.0
SCYL2	4.666666666666667	7.336184814303851e-103	0.2017993	0.007281739144255945
IQGAP2	4.606060606060606	1.5330310558122995e-110	0.3837024	1.296669781473564e-228
PRRC2B	4.863636363636363	2.926718135188438e-79	0.463736	0.0
PRMT2	3.9242424242424243	4.600422224434154e-206	0.15324308	1.0
CYLD	4.7727272727272725	6.9489106635318485e-90	0.20089722	0.011973474876978958
GDI2	5.984848484848484	0.04362517966007074	-0.038499933	1.0
PSMD12	5.0	2.784639304065503e-64	0.01665958	1.0
UGDH	15.0	1.0	-0.008009943	1.0
VPS36	15.0	1.0	-0.032537416	1.0
SERPINB3	7.96969696969697	1.0	-0.026550245	1.0
SLC35G2	6.757575757575758	1.0	0.023711056	1.0
ZNF101	5.242424242424242	6.099209833098505e-41	0.03685356	1.0
C19orf6	5.909090909090909	0.0015217723481678817	0.000586005	1.0
RHAG	6.136363636363637	0.9665881464844287	-0.049739517	1.0
ZC3H10	4.954545454545454	3.884182853552079e-69	0.03444158	1.0
RASSF8	4.287878787878788	2.2087249048920608e-153	0.050071344	1.0
ACTR3	5.181818181818182	2.3605024707753786e-46	-0.0709231	1.0
GTF2IRD1	4.075757575757576	9.425084823205431e-184	0.25948936	3.116917868209577e-40
SEC62	6.106060606060606	0.7203309180246135	-0.008228729	1.0
KCNJ11	15.0	1.0	0.022690166	1.0
RAB3IP	6.393939393939394	1.0	-0.057648025	1.0
ZIC1	4.9393939393939394	8.666842423299595e-71	-0.042770527	1.0
SUV39H1	4.015151515151516	1.2499973933095756e-192	-0.0707051	1.0
PMS1	6.257575757575758	1.0	0.14976136	1.0
PCBP4	5.666666666666667	3.978664970448861e-12	-0.01543634	1.0
CASP5	4.7727272727272725	6.9489106635318485e-90	-0.05151862	1.0
TRAF2	4.045454545454546	3.500482389273137e-188	-0.21448383	1.0
VWA1	6.818181818181818	1.0	0.009439665	1.0
KIR3DL1	5.045454545454546	1.4229306440703084e-59	-0.047755558	1.0
NRK	5.7272727272727275	2.031818790138371e-09	0.35978937	3.1380016314125127e-186
RRAGC	15.0	1.0	-0.022459896	1.0
GORASP1	4.0606060606060606	5.7613808878307085e-186	-0.016057625	1.0
AP2A1	4.636363636363637	1.1170269528111936e-106	0.13219477	1.0
SF3B4	4.636363636363637	1.1170269528111936e-106	0.01672486	1.0
CKMT1B	5.590909090909091	5.007830731219704e-16	-0.0336369	1.0
USP20	4.651515151515151	9.179932486875994e-105	0.16711174	1.0
GPRASP1	4.909090909090909	3.9245179205093584e-74	0.054533143	1.0
PRSS23	5.242424242424242	6.099209833098505e-41	-0.055316214	1.0
GAA	4.621212121212121	1.3207905061700894e-108	0.23182678	1.153592673083356e-16
ARVCF	4.515151515151516	2.2372994385292133e-122	0.21725099	2.3174879601991102e-08
TRO	4.46969696969697	2.0157488759722106e-128	0.20921382	4.47733725315875e-05
PDE9A	6.878787878787879	1.0	-0.0041332734	1.0
UNC45A	4.757575757575758	1.0619875368314136e-91	0.23925425	5.046672152654842e-22
MGAT1	4.757575757575758	1.0619875368314136e-91	0.01873436	1.0
HPN	8.621212121212121	1.0	-0.024934711	1.0
E2F4	3.787878787878788	2.115340487863969e-226	0.020094331	1.0
FANCL	11.727272727272727	1.0	0.065810755	1.0
DLG2	5.015151515151516	1.0736043812980293e-62	-0.068099454	1.0
ESRRG	4.454545454545454	1.8518644066753443e-130	-0.107956775	1.0
PHLDA1	5.242424242424242	6.099209833098505e-41	-0.010577296	1.0
SEC61A2	7.454545454545454	1.0	0.002860972	1.0
TFAP2A	3.6363636363636362	3.245605426130343e-249	-0.1064898	1.0
PKN1	3.9696969696969697	2.4674890859968454e-199	0.048287213	1.0
SNCAIP	5.166666666666667	9.397055613032697e-48	0.13862461	1.0
CASQ2	7.2272727272727275	1.0	-0.021270722	1.0
ADRA2B	4.348484848484849	6.158238409806613e-145	-0.004185551	1.0
RING1	4.893939393939394	7.917093618468979e-76	-0.077322505	1.0
ACAA2	8.5	1.0	-0.022954408	1.0
TUBB4B	4.621212121212121	1.3207905061700894e-108	-0.032751266	1.0
NADK	5.454545454545454	1.875469319795333e-24	-0.010076918	1.0
NSFL1C	6.454545454545454	1.0	-0.036006708	1.0
PSMC3	4.7727272727272725	6.9489106635318485e-90	-0.027724959	1.0
ERP44	9.712121212121213	1.0	-0.032551102	1.0
ACY1	7.03030303030303	1.0	-0.012514658	1.0
SMAD7	3.878787878787879	8.171994366410397e-213	-0.16837941	1.0
INPP1	5.787878787878788	4.385663779892977e-07	0.0004646268	1.0
PTGER1	15.0	1.0	-0.043020375	1.0
BLNK	4.348484848484849	6.158238409806613e-145	0.018602172	1.0
FOXF2	4.484848484848484	2.1281592221250877e-126	0.049203273	1.0
TRPC5	6.242424242424242	1.0	0.18694158	1.0
HOXA3	5.242424242424242	6.099209833098505e-41	0.007838571	1.0
MSTN	15.0	1.0	-0.027337741	1.0
PAICS	5.4393939393939394	1.6925534327478274e-25	-0.0013072775	1.0
RBM10	6.46969696969697	1.0	0.119191445	1.0
TNFRSF10B	4.4393939393939394	1.673299379658336e-132	-0.10504921	1.0
BRF2	4.484848484848484	2.1281592221250877e-126	0.08721623	1.0
TEAD3	4.803030303030303	2.7367645399029442e-86	-0.025770314	1.0
NOD1	4.363636363636363	7.512830586913155e-143	0.15535875	1.0
RFX6	5.075757575757576	1.6271107072498622e-56	0.2132598	1.3001527100921956e-06
RERE	4.803030303030303	2.7367645399029442e-86	0.24368511	1.4407182391946392e-25
IREB2	4.515151515151516	2.2372994385292133e-122	0.2214583	1.885090403582407e-10
SPERT	5.53030303030303	1.4921710187680277e-19	-0.011728279	1.0
PPP4R2	5.2727272727272725	2.3924807267209796e-38	-0.007251062	1.0
ASPM	5.166666666666667	9.397055613032697e-48	0.49436915	0.0
MRPS9	6.606060606060606	1.0	-0.025453134	1.0
IRF4	4.303030303030303	2.9329124127824168e-151	-0.06118177	1.0
PHKG2	15.0	1.0	-0.017806165	1.0
DPF1	6.242424242424242	1.0	-0.018293992	1.0
DPEP1	9.484848484848484	1.0	-0.016270602	1.0
NHLRC1	15.0	1.0	-0.006886938	1.0
PBX1	5.045454545454546	1.4229306440703084e-59	-0.11309359	1.0
CSPG5	7.848484848484849	1.0	-0.030736158	1.0
TRIM54	7.409090909090909	1.0	-0.029919993	1.0
SYT13	6.636363636363637	1.0	0.0016327592	1.0
THRB	3.757575757575758	6.114847680928736e-231	-0.1805013	1.0
CSNK1G3	5.03030303030303	3.992657506387221e-61	-0.015031318	1.0
PACSIN1	4.757575757575758	1.0619875368314136e-91	-0.10889944	1.0
CTSD	6.833333333333333	1.0	-0.06808544	1.0
ARHGEF11	5.363636363636363	4.9677529912471725e-31	0.34870988	3.842803025886907e-167
SAFB2	3.878787878787879	8.171994366410397e-213	0.22375464	1.0690015448559993e-11
BAZ1B	5.363636363636363	4.9677529912471725e-31	0.4112054	1.5966881970141363e-278
SYT8	7.333333333333333	1.0	0.022823267	1.0
MAMSTR	5.257575757575758	1.2355595419735018e-39	-0.0036745004	1.0
KIF5B	4.015151515151516	1.2499973933095756e-192	0.23859864	1.6057063910667944e-21
ACTL6A	3.9242424242424243	4.600422224434154e-206	-0.018818805	1.0
DNMBP	4.7727272727272725	6.9489106635318485e-90	0.26995355	1.4634093777882716e-51
LANCL1	7.136363636363637	1.0	-0.02058296	1.0
KIF23	4.166666666666667	1.3774237346063119e-170	0.27037016	4.895779210050947e-52
NAE1	4.590909090909091	1.7383763998462225e-112	-0.034452636	1.0
SPNS1	4.681818181818182	5.689414961865554e-101	0.014477125	1.0
GABBR1	5.166666666666667	9.397055613032697e-48	0.18258329	1.0
LEPR	4.681818181818182	5.689414961865554e-101	0.20360719	0.0024854967162887204
RBM19	4.893939393939394	7.917093618468979e-76	0.23172069	1.3589753872896616e-16
GFAP	4.0606060606060606	5.7613808878307085e-186	-0.0782379	1.0
TMPRSS3	4.590909090909091	1.7383763998462225e-112	0.03520013	1.0
CASP8	3.4545454545454546	8.587356613216964e-277	-0.16901988	1.0
ZNF384	4.696969696969697	4.296316092130633e-99	-0.0151877785	1.0
AKAP3	15.0	1.0	0.019986363	1.0
TUBG2	4.5	2.201714823989054e-124	-0.022508439	1.0
RBM12	5.803030303030303	1.4705485992125324e-06	0.20435207	0.0015461776473384284
IDO1	6.181818181818182	1.0	0.0021948721	1.0
PDK4	7.818181818181818	1.0	-0.015202255	1.0
WDR1	5.106060606060606	1.5872832289342982e-53	-0.045078047	1.0
CDR2	4.545454545454546	2.1705639517453993e-118	-0.020732563	1.0
PTGFRN	6.515151515151516	1.0	0.09508776	1.0
ADRA2C	4.348484848484849	6.158238409806613e-145	-0.020414162	1.0
SMAP1	4.803030303030303	2.7367645399029442e-86	-0.011148358	1.0
EPB49	6.0606060606060606	0.35240497543927884	-0.024998406	1.0
APOA4	15.0	1.0	-0.008371737	1.0
ERRFI1	4.363636363636363	7.512830586913155e-143	0.0074415966	1.0
LIPT1	15.0	1.0	-0.021531774	1.0
SERPINB2	6.287878787878788	1.0	-0.002971934	1.0
LCK	3.8484848484848486	2.5229778063339486e-217	-0.18209794	1.0
IHH	15.0	1.0	-0.027890678	1.0
NEK2	4.378787878787879	9.114755093831552e-141	-0.046899956	1.0
CBWD2	7.075757575757576	1.0	-0.024630595	1.0
EPHB1	4.257575757575758	1.225183680326422e-157	0.14141655	1.0
CCDC14	5.287878787878788	4.435475492969264e-37	0.2010269	0.01116882665512237
ACTL7A	5.833333333333333	1.4045368745137865e-05	-0.01627053	1.0
DCAF12	4.5	2.201714823989054e-124	0.036731612	1.0
ADSS	4.848484848484849	5.380669780436885e-81	0.013223332	1.0
TRIM37	4.636363636363637	1.1170269528111936e-106	-0.02186099	1.0
ARFGAP1	5.196969696969697	5.681854045967462e-45	-0.053571668	1.0
STK38L	4.287878787878788	2.2087249048920608e-153	0.013220844	1.0
CMYA5	8.5	1.0	0.5149564	0.0
ALG2	7.106060606060606	1.0	-0.02740175	1.0
RRP8	4.681818181818182	5.689414961865554e-101	-0.009263744	1.0
F2R	8.045454545454545	1.0	-0.011041483	1.0
SOX11	5.242424242424242	6.099209833098505e-41	-0.017944777	1.0
FBXW2	4.742424242424242	1.5808109845269243e-93	-0.027349845	1.0
SERPINA7	5.787878787878788	4.385663779892977e-07	-0.006262994	1.0
ATG4B	6.787878787878788	1.0	-0.02757543	1.0
